,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
131,131.0,5973.976904,41611.0,74.0,14.0,8.0,0.0,8.0,131.0,2042.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,0.0,1.0
132,132.0,5670.442396,28406.0,72.0,16.0,35.0,1.0,4.0,132.0,5608.0,3.0,0.0,0.0,0.0,24.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0
133,133.0,4731.749346,69833.0,118.0,32.0,99.0,0.0,1.0,133.0,6873.0,0.0,0.0,2.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0
134,134.0,8026.379641,0.0,74.0,15.0,91.0,0.0,2.0,134.0,592.0,0.0,0.0,0.0,3.0,56.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0
135,135.0,4022.963529,0.0,117.0,6.0,1.0,0.0,1.0,135.0,4472.0,0.0,0.0,0.0,3.0,18.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0
136,136.0,9618.310865,80536.0,119.0,5.0,83.0,0.0,3.0,136.0,5505.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,4.0,1.0
137,137.0,2274.775451,0.0,63.0,2.0,5.0,0.0,1.0,137.0,5989.0,4.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0
138,138.0,9552.926922,97732.0,79.0,0.0,70.0,0.0,2.0,138.0,6610.0,3.0,0.0,1.0,1.0,57.0,1.0,0.0,2.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0
139,139.0,10388.55323,61222.0,89.0,20.0,55.0,0.0,2.0,139.0,323.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,8.0,2.0,1.0,0.0,2.0
140,140.0,2470.121222,0.0,74.0,7.0,20.0,0.0,1.0,140.0,1281.0,3.0,0.0,0.0,1.0,30.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,0.0
141,141.0,5619.068508,50335.0,140.0,9.0,54.0,0.0,1.0,141.0,5046.0,0.0,0.0,2.0,4.0,53.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,3.0,1.0
142,142.0,9047.119209,0.0,127.0,30.0,11.0,0.0,6.0,142.0,4079.0,1.0,0.0,1.0,3.0,13.0,4.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0
143,143.0,6692.143668,63221.0,168.0,28.0,49.0,0.0,1.0,143.0,8722.0,4.0,0.0,2.0,3.0,38.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0
144,144.0,3731.504584,0.0,96.0,31.0,34.0,0.0,1.0,144.0,4006.0,3.0,1.0,1.0,3.0,47.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
145,145.0,3660.770258,64495.0,92.0,34.0,30.0,0.0,1.0,145.0,9046.0,2.0,0.0,1.0,0.0,9.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0
146,146.0,7928.829252,0.0,72.0,7.0,75.0,0.0,2.0,146.0,319.0,1.0,0.0,0.0,1.0,23.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
147,147.0,5011.751577,28859.0,67.0,24.0,51.0,3.0,4.0,147.0,8118.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0
148,148.0,7988.258292,77330.0,99.0,0.0,21.0,0.0,3.0,148.0,8466.0,0.0,0.0,1.0,3.0,31.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0
149,149.0,3885.456401,0.0,105.0,3.0,92.0,0.0,1.0,149.0,1495.0,3.0,1.0,2.0,1.0,51.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
150,150.0,2659.337982,24495.0,70.0,29.0,65.0,0.0,1.0,150.0,2172.0,4.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,2.0
151,151.0,8564.768226,95697.0,107.0,29.0,29.0,0.0,9.0,151.0,7699.0,4.0,1.0,0.0,3.0,39.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,1.0
152,152.0,4885.162511,26372.0,126.0,11.0,7.0,0.0,1.0,152.0,5296.0,0.0,0.0,1.0,3.0,34.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,3.0,1.0
153,153.0,9753.307106,17514.0,127.0,2.0,5.0,0.0,3.0,153.0,568.0,0.0,0.0,1.0,0.0,47.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0
154,154.0,2946.153697,89270.0,74.0,17.0,90.0,0.0,1.0,154.0,8602.0,1.0,0.0,0.0,0.0,31.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0
155,155.0,2581.110945,29757.0,65.0,13.0,55.0,0.0,1.0,155.0,4791.0,1.0,0.0,0.0,3.0,55.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,0.0,2.0
156,156.0,3517.385764,51814.0,92.0,28.0,89.0,0.0,1.0,156.0,5995.0,3.0,0.0,1.0,1.0,15.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0
157,157.0,9743.350113,24028.0,82.0,14.0,27.0,0.0,2.0,157.0,694.0,3.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0
158,158.0,3873.647046,28142.0,105.0,18.0,50.0,0.0,1.0,158.0,3501.0,0.0,1.0,0.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,4.0,1.0
159,159.0,7649.28199,52705.0,64.0,14.0,8.0,1.0,2.0,159.0,5158.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,5.0,0.0
160,160.0,2287.59692,0.0,63.0,1.0,5.0,0.0,1.0,160.0,4624.0,1.0,0.0,0.0,3.0,45.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0
161,161.0,4475.424592,84903.0,111.0,7.0,63.0,0.0,1.0,161.0,4375.0,4.0,0.0,0.0,1.0,50.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0
162,162.0,8714.922135,0.0,118.0,14.0,64.0,0.0,4.0,162.0,8588.0,1.0,1.0,0.0,1.0,44.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0
163,163.0,2248.449633,24910.0,63.0,7.0,63.0,1.0,1.0,163.0,3353.0,4.0,1.0,0.0,0.0,21.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0
164,164.0,7416.197322,0.0,77.0,15.0,12.0,2.0,2.0,164.0,2614.0,1.0,0.0,1.0,0.0,45.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0
165,165.0,7771.158973,21876.0,68.0,12.0,28.0,0.0,2.0,165.0,6066.0,3.0,0.0,0.0,4.0,44.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0
166,166.0,6968.3419,0.0,69.0,33.0,61.0,1.0,2.0,166.0,2844.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0
167,167.0,4250.282624,0.0,61.0,17.0,1.0,1.0,7.0,167.0,384.0,1.0,1.0,0.0,3.0,9.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0
168,168.0,19776.56654,70699.0,82.0,1.0,57.0,0.0,2.0,168.0,2720.0,3.0,0.0,1.0,3.0,7.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0
169,169.0,21343.46599,0.0,74.0,11.0,85.0,1.0,2.0,169.0,6750.0,1.0,0.0,0.0,3.0,27.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
170,170.0,2413.139714,27501.0,63.0,20.0,0.0,0.0,1.0,170.0,6897.0,1.0,0.0,0.0,1.0,19.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0
171,171.0,15363.84716,15897.0,101.0,30.0,99.0,0.0,2.0,171.0,4071.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0
172,172.0,8456.961887,25141.0,73.0,12.0,4.0,1.0,2.0,172.0,5834.0,2.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0
173,173.0,2189.642522,0.0,61.0,5.0,46.0,3.0,1.0,173.0,4972.0,2.0,0.0,0.0,1.0,20.0,4.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0
174,174.0,5780.182197,51066.0,74.0,23.0,0.0,0.0,8.0,174.0,1330.0,1.0,1.0,0.0,3.0,49.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0
175,175.0,4639.981638,28358.0,117.0,24.0,37.0,0.0,1.0,175.0,19.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0
176,176.0,4465.335703,61846.0,112.0,1.0,48.0,0.0,1.0,176.0,6213.0,4.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0
177,177.0,5968.118877,90972.0,74.0,3.0,47.0,0.0,8.0,177.0,3041.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0
178,178.0,5097.763337,0.0,74.0,3.0,95.0,0.0,7.0,178.0,3109.0,4.0,0.0,0.0,1.0,36.0,4.0,0.0,1.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0
179,179.0,4076.634665,29549.0,104.0,17.0,51.0,0.0,1.0,179.0,2571.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0
180,180.0,12252.60179,0.0,115.0,12.0,17.0,1.0,2.0,180.0,3068.0,1.0,0.0,2.0,0.0,40.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
181,181.0,16936.27147,39411.0,217.0,4.0,29.0,2.0,4.0,181.0,3527.0,2.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0
182,182.0,4892.435461,21709.0,62.0,28.0,17.0,0.0,3.0,182.0,5302.0,3.0,0.0,0.0,3.0,40.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0
183,183.0,9942.304791,67890.0,85.0,23.0,57.0,0.0,2.0,183.0,4717.0,2.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0
184,184.0,3735.838129,0.0,110.0,3.0,16.0,0.0,1.0,184.0,10.0,1.0,0.0,0.0,0.0,25.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0
185,185.0,13117.52215,84311.0,111.0,11.0,98.0,4.0,2.0,185.0,5251.0,1.0,0.0,0.0,3.0,56.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0
186,186.0,4574.524094,99316.0,114.0,26.0,53.0,0.0,1.0,186.0,7064.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0
187,187.0,5470.060561,54507.0,138.0,20.0,11.0,0.0,1.0,187.0,8287.0,0.0,1.0,1.0,0.0,39.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0
188,188.0,2978.84601,64586.0,76.0,3.0,17.0,0.0,1.0,188.0,2266.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0
189,189.0,6410.967544,61709.0,82.0,5.0,41.0,2.0,7.0,189.0,6235.0,3.0,0.0,1.0,1.0,57.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0
190,190.0,4479.023088,94656.0,111.0,12.0,79.0,1.0,1.0,190.0,2922.0,1.0,0.0,0.0,4.0,21.0,1.0,1.0,2.0,1.0,2.0,7.0,3.0,3.0,3.0,1.0
191,191.0,2383.731879,0.0,69.0,5.0,40.0,0.0,1.0,191.0,8218.0,1.0,0.0,0.0,3.0,54.0,4.0,0.0,1.0,2.0,2.0,8.0,3.0,1.0,5.0,2.0
192,192.0,2764.493659,61085.0,70.0,27.0,34.0,1.0,1.0,192.0,6893.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0
193,193.0,7920.105377,89284.0,67.0,7.0,31.0,3.0,2.0,193.0,1558.0,3.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,5.0,2.0
194,194.0,6889.097981,0.0,63.0,6.0,12.0,0.0,2.0,194.0,1532.0,0.0,0.0,0.0,3.0,30.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0
195,195.0,3274.194616,31686.0,81.0,11.0,33.0,0.0,1.0,195.0,8591.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0
196,196.0,9951.707743,56855.0,255.0,12.0,1.0,0.0,1.0,196.0,312.0,3.0,0.0,2.0,3.0,39.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0
197,197.0,2521.555686,53703.0,67.0,3.0,45.0,2.0,1.0,197.0,9079.0,3.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,2.0,2.0,8.0,0.0,1.0,0.0,1.0
198,198.0,23706.11337,0.0,96.0,12.0,35.0,1.0,2.0,198.0,1456.0,4.0,0.0,1.0,3.0,32.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0
199,199.0,6047.02516,20396.0,76.0,15.0,60.0,1.0,4.0,199.0,4525.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0
200,200.0,11140.30248,27679.0,150.0,30.0,28.0,0.0,3.0,200.0,6457.0,1.0,0.0,2.0,4.0,13.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0
201,201.0,4334.064096,23904.0,123.0,1.0,67.0,3.0,1.0,201.0,6222.0,2.0,1.0,1.0,0.0,50.0,3.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0
202,202.0,2799.74791,65351.0,69.0,4.0,54.0,0.0,1.0,202.0,7209.0,0.0,0.0,0.0,3.0,53.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
203,203.0,7923.136624,0.0,113.0,20.0,1.0,0.0,7.0,203.0,9095.0,1.0,0.0,0.0,1.0,9.0,4.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0
204,204.0,3688.110888,0.0,63.0,0.0,54.0,3.0,7.0,204.0,1893.0,1.0,0.0,0.0,3.0,52.0,4.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0
205,205.0,12067.45599,0.0,116.0,14.0,35.0,0.0,2.0,205.0,6896.0,1.0,0.0,0.0,1.0,11.0,4.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0
206,206.0,2924.976721,64459.0,72.0,16.0,64.0,0.0,1.0,206.0,8394.0,1.0,0.0,0.0,1.0,30.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0
207,207.0,15014.0927,32961.0,190.0,13.0,53.0,0.0,3.0,207.0,6338.0,1.0,0.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0
208,208.0,9277.233839,71416.0,116.0,10.0,0.0,0.0,3.0,208.0,5224.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0
209,209.0,6274.123875,68964.0,78.0,15.0,6.0,0.0,3.0,209.0,415.0,4.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,0.0,1.0
210,210.0,3886.647414,78108.0,98.0,12.0,34.0,0.0,1.0,210.0,3010.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,5.0,2.0
211,211.0,4386.277558,10621.0,67.0,28.0,22.0,0.0,5.0,211.0,3916.0,1.0,1.0,0.0,1.0,33.0,3.0,1.0,1.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0
212,212.0,11365.26766,84910.0,95.0,4.0,69.0,0.0,2.0,212.0,3811.0,4.0,0.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,5.0,2.0
213,213.0,5610.96434,77493.0,70.0,2.0,35.0,0.0,3.0,213.0,1722.0,1.0,0.0,0.0,3.0,47.0,1.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0
214,214.0,2912.892035,81097.0,74.0,7.0,67.0,0.0,1.0,214.0,8252.0,0.0,0.0,0.0,1.0,51.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0
215,215.0,6915.729915,96610.0,85.0,6.0,23.0,0.0,3.0,215.0,8217.0,3.0,0.0,1.0,1.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0
216,216.0,6262.663307,30110.0,159.0,20.0,71.0,0.0,1.0,216.0,696.0,3.0,0.0,2.0,1.0,49.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,4.0,2.0
217,217.0,6503.397049,22081.0,84.0,1.0,9.0,0.0,6.0,217.0,3063.0,3.0,1.0,1.0,3.0,41.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,5.0,2.0
218,218.0,8007.399376,0.0,112.0,12.0,93.0,0.0,3.0,218.0,3826.0,4.0,1.0,0.0,3.0,11.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,4.0,1.0
219,219.0,2929.916512,98473.0,72.0,19.0,69.0,0.0,1.0,219.0,867.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0
220,220.0,5969.55297,97431.0,74.0,1.0,72.0,0.0,3.0,220.0,3985.0,3.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0
221,221.0,5473.15987,93870.0,69.0,1.0,96.0,0.0,8.0,221.0,1081.0,1.0,0.0,0.0,0.0,42.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0
222,222.0,5645.396665,50366.0,72.0,9.0,5.0,0.0,9.0,222.0,8685.0,2.0,0.0,0.0,3.0,50.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0
223,223.0,6369.262355,34498.0,83.0,30.0,72.0,0.0,7.0,223.0,7151.0,4.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,2.0
224,224.0,11833.76732,16552.0,103.0,23.0,53.0,0.0,2.0,224.0,6706.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0
225,225.0,6121.107929,26787.0,77.0,7.0,50.0,0.0,5.0,225.0,5972.0,3.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0
226,226.0,5159.369746,0.0,74.0,2.0,42.0,0.0,9.0,226.0,3725.0,2.0,0.0,0.0,1.0,47.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0
227,227.0,2514.59196,43860.0,65.0,15.0,58.0,0.0,1.0,227.0,719.0,2.0,1.0,0.0,3.0,36.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
228,228.0,8668.611261,21474.0,114.0,13.0,72.0,2.0,9.0,228.0,8716.0,0.0,0.0,0.0,3.0,43.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0
229,229.0,4960.965384,18174.0,66.0,8.0,16.0,0.0,9.0,229.0,7983.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
230,230.0,5504.139033,0.0,73.0,18.0,45.0,0.0,5.0,230.0,8380.0,0.0,1.0,0.0,0.0,57.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
231,231.0,7507.455372,60920.0,64.0,10.0,61.0,0.0,2.0,231.0,6055.0,0.0,1.0,0.0,1.0,55.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,5.0,1.0
232,232.0,32269.85139,41520.0,90.0,18.0,70.0,0.0,2.0,232.0,3698.0,0.0,0.0,1.0,3.0,50.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
233,233.0,5657.031588,0.0,152.0,12.0,89.0,0.0,1.0,233.0,2573.0,3.0,0.0,2.0,0.0,31.0,4.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,3.0,2.0
234,234.0,5061.757902,0.0,68.0,19.0,16.0,0.0,8.0,234.0,5493.0,0.0,0.0,0.0,3.0,46.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,1.0
235,235.0,5912.783829,72208.0,73.0,3.0,84.0,0.0,8.0,235.0,426.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,5.0,2.0
236,236.0,15182.27975,53863.0,63.0,12.0,30.0,0.0,2.0,236.0,6966.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0
237,237.0,10747.03094,66446.0,136.0,8.0,77.0,0.0,3.0,237.0,938.0,4.0,0.0,1.0,1.0,48.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
238,238.0,2050.623512,0.0,61.0,18.0,26.0,0.0,1.0,238.0,165.0,4.0,0.0,0.0,1.0,38.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,2.0
239,239.0,2465.444865,64997.0,63.0,7.0,99.0,1.0,1.0,239.0,1088.0,4.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,2.0
240,240.0,5343.121327,64460.0,66.0,18.0,42.0,0.0,3.0,240.0,3923.0,2.0,0.0,0.0,3.0,33.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,5.0,2.0
241,241.0,8119.829071,46618.0,67.0,22.0,77.0,0.0,2.0,241.0,852.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0
242,242.0,4605.265164,0.0,64.0,13.0,64.0,0.0,4.0,242.0,7318.0,3.0,0.0,0.0,1.0,36.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
243,243.0,6408.785577,49988.0,84.0,6.0,37.0,5.0,5.0,243.0,2657.0,1.0,0.0,1.0,1.0,52.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,0.0
244,244.0,2376.533508,0.0,91.0,2.0,8.0,5.0,1.0,244.0,5438.0,1.0,0.0,1.0,1.0,24.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0
245,245.0,3211.070017,16269.0,86.0,6.0,84.0,0.0,1.0,245.0,6145.0,1.0,0.0,1.0,0.0,37.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0
246,246.0,5094.522262,72006.0,64.0,4.0,38.0,0.0,3.0,246.0,2647.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0
247,247.0,25755.27817,0.0,81.0,3.0,60.0,2.0,2.0,247.0,562.0,0.0,0.0,1.0,3.0,13.0,4.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0,2.0
248,248.0,8672.229719,0.0,245.0,34.0,83.0,0.0,1.0,248.0,1940.0,3.0,0.0,1.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0
249,249.0,8044.73072,44320.0,67.0,13.0,79.0,0.0,2.0,249.0,2683.0,1.0,0.0,0.0,4.0,17.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0
250,250.0,4001.519098,19782.0,108.0,13.0,66.0,0.0,1.0,250.0,2823.0,0.0,0.0,2.0,3.0,42.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,5.0,1.0
251,251.0,16706.11699,63933.0,70.0,35.0,98.0,0.0,2.0,251.0,424.0,2.0,0.0,0.0,0.0,58.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,5.0,1.0
252,252.0,8544.411077,28224.0,109.0,13.0,13.0,0.0,8.0,252.0,5386.0,0.0,0.0,0.0,2.0,51.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,2.0,3.0,1.0
253,253.0,7805.31287,21073.0,106.0,25.0,54.0,1.0,3.0,253.0,4959.0,4.0,1.0,0.0,1.0,19.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,2.0
254,254.0,6112.756868,63243.0,77.0,21.0,73.0,0.0,3.0,254.0,2958.0,3.0,0.0,1.0,0.0,41.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0
255,255.0,4772.943848,20993.0,133.0,35.0,90.0,0.0,1.0,255.0,2450.0,2.0,1.0,1.0,3.0,40.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,1.0
256,256.0,10979.09559,94827.0,135.0,5.0,64.0,0.0,4.0,256.0,7059.0,3.0,0.0,1.0,0.0,36.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0
257,257.0,5004.263818,39161.0,63.0,18.0,83.0,1.0,4.0,257.0,742.0,1.0,0.0,0.0,4.0,23.0,1.0,0.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0
258,258.0,13223.04379,37534.0,84.0,2.0,0.0,2.0,2.0,258.0,3305.0,4.0,0.0,1.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0
259,259.0,2623.31543,80210.0,65.0,30.0,28.0,0.0,1.0,259.0,1527.0,3.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
260,260.0,17840.19555,0.0,62.0,32.0,59.0,0.0,2.0,260.0,5922.0,1.0,0.0,0.0,0.0,46.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0
261,261.0,5106.111827,30110.0,64.0,2.0,4.0,0.0,5.0,261.0,3260.0,1.0,0.0,0.0,1.0,45.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0
262,262.0,17930.60451,21708.0,68.0,28.0,77.0,0.0,2.0,262.0,3421.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0
