,Total Claim Amount
7030,547.2
7031,343.340361
7032,302.4
7033,504.0
7034,93.951709
7035,340.8
7036,560.045764
7037,432.0
7038,336.0
7039,307.2
7040,290.886242
7041,560.91624
7042,30.423443
7043,302.4
7044,525.6
7045,91.244938
7046,420.04198099999996
7047,547.2
7048,494.4
7049,316.8
7050,244.40145299999998
7051,1041.6
7052,632.244063
7053,316.8
7054,412.106287
7055,305.60323900000003
7056,151.57221299999998
7057,537.6
7058,384.695536
7059,153.48914299999998
7060,97.417808
7061,331.2
7062,441.6
7063,161.210468
7064,460.8
7065,456.0
7066,669.6
7067,572.072106
7068,273.691831
7069,352.394515
7070,337.95777999999996
7071,622.88852
7072,61.915326
7073,590.626396
7074,398.4
7075,384.31404
7076,799.2
7077,580.0919660000001
7078,599.000883
7079,601.1246570000001
7080,467.803638
7081,89.398794
7082,297.6
7083,439.2
7084,411.85629700000004
7085,331.116399
7086,406.439436
7087,333.7925
7088,799.2
7089,230.241775
7090,126.04903300000001
7091,331.2
7092,499.2
7093,703.118925
7094,297.6
7095,104.672657
7096,433.160284
7097,315.160937
7098,138.460771
7099,261.930545
7100,312.0
7101,561.6
7102,1123.212014
7103,619.2
7104,830.4
7105,295.871784
7106,292.8
7107,619.2
7108,312.0
7109,297.6
7110,405.883346
7111,168.358644
7112,235.316581
7113,537.6
7114,302.4
7115,481.823284
7116,463.382118
7117,241.141192
7118,571.2
7119,374.024077
7120,185.070399
7121,398.4
7122,427.24297300000006
7123,229.272206
7124,900.0
7125,660.587577
7126,177.234
7127,1684.8
7128,94.731199
7129,108.70138100000001
7130,118.468275
7131,278.574142
7132,473.613006
7133,76.17567199999999
7134,22.945038
7135,316.8
7136,1961.1620489999998
7137,406.48025
7138,73.258034
7139,650.52179
7140,504.0
7141,484.013411
7142,537.6
7143,763.2
7144,362.276183
7145,321.6
7146,312.0
7147,0.8876290000000001
7148,86.46158199999999
7149,203.42306000000002
7150,453.073096
7151,590.4
7152,123.576765
7153,108.871857
7154,64.977867
7155,86.46158199999999
7156,412.8
7157,80.753763
7158,408.0
7159,675.661163
7160,331.2
7161,297.6
7162,29.035528000000003
7163,355.2
7164,726.132858
7165,983.1274810000001
7166,488.296267
7167,316.8
7168,365.820487
7169,170.496071
7170,363.845631
7171,507.060901
7172,635.020091
7173,27.66775
7174,817.692013
7175,312.0
7176,452.271771
7177,950.4
7178,912.0
7179,186.387874
7180,1294.700423
7181,441.6
7182,405.443681
7183,504.0
7184,603.100479
7185,302.4
7186,438.149129
7187,587.4092049999999
7188,207.75186000000002
7189,105.181202
7190,42.029731
7191,417.6
7192,683.45551
7193,324.944098
7194,326.4
7195,710.740743
7196,92.307736
7197,552.0
7198,329.238904
7199,442.9167
7200,292.8
7201,712.8332839999999
7202,326.4
7203,327.912134
7204,48.782626
7205,315.32622200000003
7206,770.254285
7207,312.0
7208,482.4
7209,48.936563
7210,348.186032
7211,289.468771
7212,441.6
7213,62.625841
7214,657.6
7215,499.2
7216,281.29590299999995
7217,312.0
7218,316.8
7219,1084.8
7220,552.0
7221,1361.993232
7222,207.75186000000002
7223,1012.8
7224,300.056383
7225,757.170246
7226,94.14229399999999
7227,482.4
7228,93.181865
7229,475.2
7230,537.6
7231,83.24000600000001
7232,871.055266
7233,460.8
7234,302.73359300000004
7235,547.2
7236,604.8
7237,60.005031
7238,393.6
7239,565.837664
7240,304.115627
7241,327.061103
7242,181.804443
7243,21.261834
7244,547.2
7245,481.02578600000004
7246,135.851316
7247,250.05865699999998
7248,272.195232
7249,336.0
7250,2306.508397
7251,170.53213300000002
7252,152.36548200000001
7253,302.4
7254,571.2
7255,131.262395
7256,117.22997099999999
7257,312.0
7258,457.16981799999996
7259,612.300581
7260,628.8
7261,274.114843
7262,756.0
7263,465.6
7264,628.8
7265,403.2
7266,479.31222599999995
7267,379.951464
7268,614.4
7269,430.60448899999994
7270,344.015386
7271,547.2
7272,574.024018
7273,587.656629
7274,175.42902800000002
7275,46.098963
7276,292.8
7277,361.78891699999997
7278,553.699596
7279,343.278996
7280,547.619785
7281,302.4
7282,446.4
7283,151.711475
7284,297.6
7285,407.44023799999997
7286,124.447153
7287,436.8
7288,763.2
7289,544.250322
7290,362.77454500000005
7291,1251.0427949999998
7292,412.8
7293,238.517525
7294,326.4
7295,518.4
7296,673.780804
7297,336.0
7298,316.8
7299,22.75546
7300,666.0920150000001
7301,525.6
7302,216.196521
7303,1562.4
7304,556.8
7305,404.817249
7306,16.37296
7307,400.181882
7308,4.619402
7309,590.4
7310,460.8
7311,82.019005
7312,489.6
7313,900.0
7314,307.2
7315,302.4
7316,225.971279
7317,135.626867
7318,811.2
7319,96.338144
7320,433.160284
7321,154.713524
7322,111.836561
7323,76.289123
7324,46.20341
7325,81.59933199999999
7326,412.8
7327,302.4
7328,1452.213743
7329,289.236063
7330,23.773332
7331,525.6
7332,206.926432
7333,337.219884
7334,39.292196000000004
7335,602.4314889999999
7336,336.0
7337,504.0
7338,67.647131
7339,74.803791
7340,565.267705
7341,962.159318
7342,60.036683
7343,441.6
7344,316.8
7345,47.707229999999996
7346,71.053011
7347,340.8
7348,711.8026
7349,312.0
7350,364.8
7351,774.714929
7352,451.2
7353,302.272725
7354,286.967405
7355,369.6
7356,718.383
7357,321.060571
7358,411.077415
7359,61.585668000000005
7360,496.8
7361,340.8
7362,312.0
7363,336.0
7364,155.125923
7365,1833.182529
7366,1070.4
7367,331.2
7368,312.0
7369,511.2
7370,4.216231
7371,85.073541
7372,504.0
7373,203.640251
7374,146.124719
7375,312.0
7376,56.351667000000006
7377,436.8
7378,92.96678299999999
7379,547.2
7380,294.762659
7381,1176.2788
7382,453.6
7383,436.533172
7384,292.434826
7385,345.6
7386,464.99983
7387,422.96023399999996
7388,297.6
7389,409.88696
7390,631.1082230000001
7391,316.8
7392,537.6
7393,510.97691299999997
7394,186.292275
7395,138.633681
7396,38.403843
7397,508.8
7398,7.3459460000000005
7399,1026.741926
7400,388.8
7401,445.19869000000006
7402,571.2
7403,33.894695
7404,326.4
7405,1027.2
7406,762.007253
7407,289.894293
7408,2.028223
7409,297.864823
7410,150.688024
7411,112.425578
7412,340.8
7413,201.762191
7414,568.8
7415,446.4
7416,650.52179
7417,355.2
7418,108.69653999999998
7419,523.2
7420,26.314753000000003
7421,340.453606
7422,272.84481600000004
7423,207.75186000000002
7424,181.501424
7425,734.4
7426,956.5899029999999
7427,340.8
7428,535.080276
7429,348.216284
7430,888.0
7431,61.554272
7432,465.6
7433,856.8
7434,983.3749849999999
7435,510.381882
7436,311.404068
7437,1134.960471
7438,547.2
7439,604.8
7440,331.2
7441,446.4
7442,820.8
7443,134.828318
7444,302.4
7445,542.4
7446,460.8
7447,316.8
7448,179.25160400000001
7449,748.8
7450,1056.0
7451,694.357961
7452,344.288189
7453,320.486645
7454,436.8
7455,1358.4
7456,425.800112
7457,2145.6
7458,648.0
7459,159.239518
7460,326.926833
7461,496.8
7462,957.6
7463,604.8
7464,72.86230400000001
7465,308.54976
7466,460.8
7467,37.699658
7468,314.246507
7469,211.68058
7470,268.471802
7471,300.312635
7472,427.2
7473,712.8
7474,104.977375
7475,292.8
7476,269.406119
7477,482.4
7478,326.4
7479,229.686659
7480,552.0
7481,806.4
7482,674.973614
7483,493.055291
7484,10.42277
7485,350.4
7486,420.04198099999996
7487,345.6
7488,128.643975
7489,532.8
7490,792.609747
7491,340.8
7492,321.6
7493,307.2
7494,340.8
7495,272.612048
7496,161.640052
7497,446.4
7498,723.786607
7499,1000.850446
7500,366.381387
7501,105.06878799999998
7502,511.2
7503,472.043042
7504,528.2008599999999
7505,617.396701
7506,312.0
7507,37.802583
7508,525.6
7509,832.453791
7510,377.354191
7511,534.501024
7512,156.282093
7513,61.769564
7514,501.134524
7515,820.8
7516,292.8
7517,532.8
7518,57.712984999999996
7519,326.4
7520,412.8
7521,471.44307699999996
7522,702.990032
7523,439.352186
7524,316.8
7525,439.77286799999996
7526,689.282166
7527,897.6
7528,133.28462199999998
7529,340.8
7530,203.469143
7531,422.4
7532,69.794432
7533,377.781658
7534,362.51794
7535,460.8
7536,446.4
7537,190.751345
7538,360.499075
7539,88.382536
7540,284.000172
7541,292.8
7542,336.0
7543,56.60333000000001
7544,112.268583
7545,142.459804
7546,400.181882
7547,552.0
7548,227.18301499999998
7549,321.6
7550,571.2
7551,592.8575099999999
7552,777.6
7553,121.65456699999999
7554,55.510526
7555,707.264022
7556,772.8
7557,366.53166400000003
7558,460.8
7559,400.294938
7560,218.374041
7561,530.667993
7562,699.517349
7563,525.6
7564,277.36079700000005
7565,404.817249
7566,456.0
7567,324.097433
7568,331.2
7569,425.266308
7570,331.2
7571,206.01821999999999
7572,756.0
7573,125.52458
7574,482.4
7575,292.8
7576,369.6
7577,820.8
7578,47.451832
7579,27.031484999999996
7580,1003.050834
7581,326.242099
7582,571.2
7583,583.2
7584,561.6
7585,648.0
7586,758.460636
7587,627.898468
7588,206.211089
7589,763.2
7590,297.187468
7591,50.473675
7592,435.18974699999995
7593,147.128736
7594,301.40277799999996
7595,560.947563
7596,590.4
7597,422.4
7598,274.165887
7599,326.4
7600,103.702555
7601,661.6089360000001
7602,612.300581
7603,428.49068099999994
7604,340.8
7605,509.513764
7606,91.67485400000001
7607,112.66091599999999
7608,248.422693
7609,649.83837
7610,528.0
7611,302.4
7612,604.289428
7613,770.4
7614,511.12013099999996
7615,292.8
7616,162.557048
7617,655.073317
7618,114.42981599999999
7619,504.0
7620,175.972039
7621,121.025058
7622,336.0
7623,556.8
7624,432.0
7625,383.78973199999996
7626,296.637382
7627,544.217453
7628,456.0
7629,370.018108
7630,86.46158199999999
7631,185.355353
7632,0.769185
7633,609.323227
7634,727.2
7635,565.508572
7636,590.4
7637,731.350857
7638,340.8
7639,52.435202000000004
7640,595.2
7641,111.16474699999999
7642,288.572108
7643,302.13716400000004
7644,276.877348
7645,643.2
7646,350.4
7647,668.773522
7648,232.753598
7649,364.8
7650,65.022258
7651,316.8
7652,291.744204
7653,333.69622799999996
7654,542.4
7655,163.576763
7656,129.999138
7657,398.4
7658,274.159702
7659,41.617367
7660,100.652984
7661,354.939043
7662,151.991098
7663,312.0
7664,323.86571499999997
7665,1554.089517
7666,763.2
7667,465.6
7668,580.8
7669,82.483947
7670,443.44552000000004
7671,355.2
7672,897.3795349999999
7673,784.8
7674,428.563553
7675,535.606632
7676,464.038577
7677,494.4
7678,45.425684000000004
7679,556.8
7680,312.0
7681,504.0
7682,504.0
7683,900.0
7684,571.2
7685,676.8
7686,263.454037
7687,350.4
7688,532.8
7689,112.66091599999999
7690,279.706613
7691,345.6
7692,748.8
7693,199.460544
7694,304.156333
7695,388.8
7696,355.2
7697,453.6
7698,470.4
7699,831.340966
7700,302.4
7701,612.0
7702,102.147789
7703,513.041633
7704,290.05711099999996
7705,451.2
7706,393.6
7707,312.0
7708,350.4
7709,285.84389300000004
7710,308.349562
7711,321.6
7712,350.4
7713,614.4
7714,465.6
7715,1953.87972
7716,302.4
7717,511.2
7718,213.587367
7719,871.2
7720,1386.870718
7721,307.2
7722,249.803437
7723,1425.6
7724,797.558033
7725,1.332349
7726,528.391284
7727,778.463303
7728,892.8
7729,128.490137
7730,292.8
7731,538.545218
7732,65.45736600000001
7733,307.2
7734,225.578841
7735,732.340362
7736,604.8
7737,552.0
7738,568.8
7739,345.6
7740,312.0
7741,115.166422
7742,286.142521
7743,528.0
7744,571.2
7745,282.770894
7746,292.8
7747,360.269404
7748,388.81991899999997
7749,556.8
7750,508.8
7751,316.8
7752,340.8
7753,277.871312
7754,487.1026269999999
7755,205.294927
7756,1166.603776
7757,504.0
7758,142.69531899999998
7759,928.8
7760,417.6
7761,316.8
7762,326.4
7763,131.614733
7764,91.391245
7765,73.27252
7766,307.2
7767,566.4
7768,340.8
7769,656.57161
7770,571.2
7771,432.409662
7772,240.186527
7773,312.0
7774,987.293841
7775,439.2
7776,513.6
7777,86.912677
7778,496.8
7779,331.2
7780,97.928632
7781,633.6
7782,209.504391
7783,42.642554
7784,2.173552
7785,597.6
7786,432.805382
7787,400.181882
7788,120.850664
7789,137.086695
7790,599.000883
7791,313.931213
7792,562.2249419999999
7793,380.560266
7794,806.180375
7795,460.26688099999996
7796,309.56863599999997
7797,271.074379
7798,561.6
7799,20.209679
7800,412.884282
7801,655.2
7802,384.0
7803,273.94541200000003
7804,190.998822
7805,399.0564
7806,340.8
7807,20.374392999999998
7808,734.4
7809,456.519419
7810,508.8
7811,393.6
7812,302.4
7813,475.166267
7814,944.8546550000001
7815,441.6
7816,1300.8
7817,220.446667
7818,463.42568700000004
7819,513.6
7820,111.250449
7821,307.2
7822,496.47741799999994
7823,489.6
7824,537.6
7825,292.8
7826,420.04198099999996
7827,100.32376500000001
7828,72.760316
7829,297.6
7830,255.56534900000003
7831,127.32265600000001
7832,475.599472
7833,460.551521
7834,201.455005
7835,753.7600980000001
7836,72.543171
7837,471.44307699999996
7838,842.4
7839,554.4
7840,252.699037
7841,65.548725
7842,621.968062
7843,400.181882
7844,276.467811
7845,682.422936
7846,297.6
7847,321.6
7848,210.100003
7849,528.0
7850,126.857228
7851,312.0
7852,736.00483
7853,481.02578600000004
7854,432.0
7855,63.127223
7856,651.623195
7857,391.970334
7858,489.6
7859,276.191729
7860,931.2
7861,114.02306999999999
7862,292.8
7863,580.8
7864,204.121476
7865,532.8
7866,164.746184
7867,6.395416
7868,350.4
7869,439.2
7870,1367.199081
7871,139.714897
7872,58.469264
7873,468.0
7874,312.0
7875,16.800832
7876,571.2
7877,48.344273
7878,486.27855700000003
7879,171.28775900000002
7880,43.14147
7881,13.874775
7882,556.8
7883,316.8
7884,145.896438
7885,331.2
7886,657.6
7887,542.4
7888,420.374805
7889,265.216633
7890,484.013411
7891,697.798804
7892,350.4
7893,312.0
7894,518.4
7895,350.4
7896,561.6
7897,408.0
7898,678.946216
7899,32.114117
7900,471.44307699999996
7901,12.588784
7902,504.0
7903,661.7151
7904,765.0121230000001
7905,597.6
7906,512.5422990000001
7907,336.0
7908,176.24215900000002
7909,49.566590999999995
7910,656.775467
7911,288.572108
7912,470.386291
7913,292.8
7914,600.0
7915,39.730199
7916,225.641724
7917,41.308429
7918,957.1349779999999
7919,571.695889
7920,482.4
7921,1197.713861
7922,648.0
7923,650.52179
7924,369.6
7925,297.738909
7926,312.0
7927,292.8
7928,528.0
7929,30.448249
7930,883.2
7931,167.037619
7932,364.8
7933,553.385695
7934,324.348688
7935,326.4
7936,200.17716299999998
7937,200.54531
7938,572.522796
7939,153.20001399999998
7940,345.6
7941,436.8
7942,877.034575
7943,820.431905
7944,277.582137
7945,49.234943
7946,505.975326
7947,381.96065699999997
7948,404.303518
7949,345.6
7950,321.6
7951,609.6
7952,433.95980599999996
7953,439.2
7954,373.04703900000004
7955,291.25705899999997
7956,1018.808223
7957,840.179082
7958,218.63559300000003
7959,662.4
7960,350.4
7961,63.161646999999995
7962,175.528642
7963,188.878749
7964,117.036869
7965,347.857619
7966,316.8
7967,453.6
7968,364.8
7969,19.668633
7970,350.4
7971,852.460341
7972,80.73124
7973,662.4
7974,547.2
7975,78.975117
7976,472.500375
7977,489.6
7978,2069.309854
7979,761.7223339999999
7980,191.365686
7981,482.4
7982,576.8801440000001
7983,307.2
7984,67.530904
7985,896.4360230000001
7986,115.12673899999999
7987,204.68579599999998
7988,182.350945
7989,806.4
7990,1300.8
7991,350.4
7992,95.95081
7993,112.42021100000001
7994,591.5115059999999
7995,35.278648
7996,321.6
7997,542.4
7998,336.0
7999,460.8
8000,674.973614
8001,643.2
8002,468.0
8003,535.080276
8004,398.735257
8005,849.011958
8006,481.02578600000004
8007,379.2
8008,394.248334
8009,590.4
8010,528.0
8011,386.765125
8012,590.4
8013,336.0
8014,475.2
8015,484.8
8016,508.8
8017,292.8
8018,486.27855700000003
8019,404.82482999999996
8020,275.349481
8021,270.370335
8022,614.4
8023,914.4
8024,959.8499220000001
8025,376.836888
8026,146.30139599999998
8027,489.6
8028,250.72300499999997
8029,525.6
8030,75.393383
8031,676.8
8032,347.595108
8033,547.2
8034,513.511091
8035,496.805418
8036,542.4
8037,489.6
8038,640.8
8039,350.4
8040,998.4
8041,383.508096
8042,456.0
8043,149.843223
8044,350.4
8045,78.179743
8046,412.8
8047,379.029102
8048,313.19243900000004
8049,238.057939
8050,345.6
8051,264.666921
8052,757.206098
8053,62.282033999999996
8054,321.6
8055,364.8
8056,712.6199389999999
8057,93.56694
8058,257.248789
8059,499.2
8060,489.6
8061,404.817249
8062,566.4
8063,609.6
8064,988.533256
8065,685.12694
8066,316.8
8067,174.041566
8068,110.868874
8069,453.6
8070,64.799325
8071,130.775164
8072,312.110029
8073,312.0
8074,340.8
8075,345.6
8076,499.2
8077,532.8
8078,556.8
8079,921.6
8080,628.8
8081,208.598246
8082,955.2
8083,769.788818
8084,122.59076599999999
8085,355.2
8086,964.8
8087,69.004181
8088,513.6
8089,256.27963700000004
8090,134.104322
8091,207.289724
8092,364.8
8093,336.0
8094,518.064733
8095,438.812143
8096,174.08854
8097,316.8
8098,217.554695
8099,1358.4
8100,476.385575
8101,617.288574
8102,611.476898
8103,980.5281699999999
8104,312.0
8105,2156.0110219999997
8106,350.4
8107,1008.0
8108,551.1321389999999
8109,328.362698
8110,460.8
8111,508.8
8112,295.821353
8113,435.7186
8114,626.4
8115,486.545439
8116,272.737308
8117,345.6
8118,596.2476
8119,192.85973700000002
8120,511.2
8121,571.549745
8122,652.8
8123,363.77598
8124,1227.8220789999998
8125,763.2
8126,131.515739
8127,64.894362
8128,181.810486
8129,614.4
8130,494.4
8131,281.372658
8132,465.6
8133,494.4
8134,475.2
8135,427.76284100000004
8136,246.57631
8137,1066.913401
8138,424.466821
8139,289.040734
8140,302.4
8141,1066.63167
8142,412.8
8143,511.2
8144,222.478994
8145,331.2
8146,446.4
8147,5.453269000000001
8148,667.2
8149,316.8
8150,385.440163
8151,676.8
8152,443.53718
8153,206.158416
8154,73.295606
8155,799.2
8156,148.00349599999998
8157,261.930545
8158,251.15288900000002
8159,643.2
8160,1404.0
8161,392.7457
8162,600.0
8163,316.8
8164,152.080908
8165,412.8
8166,513.6
8167,1214.4
8168,625.395925
8169,165.410515
8170,439.781453
8171,326.4
8172,398.4
8173,562.021558
8174,171.74694499999998
8175,122.92419699999999
8176,292.8
8177,580.8
8178,465.6
8179,208.38907
8180,451.2
8181,398.4
8182,431.32052000000004
8183,468.0
8184,856.8
8185,614.4
8186,475.2
8187,331.2
8188,20.521311999999998
8189,408.0
8190,537.6
8191,691.401424
8192,321.6
8193,113.237624
8194,847.717402
8195,675.4684530000001
8196,513.6
8197,619.2
8198,312.0
8199,546.052144
8200,164.974886
8201,331.2
8202,325.917598
8203,309.07647599999996
8204,208.598246
8205,155.761761
8206,1276.8
8207,85.15535899999999
8208,519.7578110000001
8209,345.6
8210,61.285525
8211,1317.6
8212,764.2218839999999
8213,109.69048000000001
8214,368.669336
8215,226.731454
8216,525.6
8217,156.73674499999998
8218,302.4
8219,354.764801
8220,1300.8
8221,729.405742
8222,1396.8
8223,256.91630200000003
8224,128.624785
8225,64.669515
8226,518.4
8227,480.0
8228,292.8
8229,620.19254
8230,266.146673
8231,422.4
8232,408.0
8233,345.6
8234,91.81515300000001
8235,848.201438
8236,541.229321
8237,456.29033799999996
8238,11.046789
8239,48.288036
8240,157.174836
8241,405.384524
8242,158.077504
8243,25.605349
8244,791.8780419999999
8245,326.4
8246,590.4
8247,163.41188400000001
8248,345.6
8249,434.26667000000003
8250,186.85705900000002
8251,82.211282
8252,515.569363
8253,117.96424499999999
8254,412.8
8255,1532.0808710000001
8256,660.4304559999999
8257,460.8
8258,99.22309200000001
8259,350.4
8260,178.006524
8261,532.8
8262,547.2
8263,489.6
8264,756.0
8265,340.8
8266,1294.700423
8267,331.2
8268,498.53323099999994
8269,556.8
8270,293.308765
8271,525.6
8272,177.36983999999998
8273,148.971857
8274,264.04015699999997
8275,1985.999807
8276,407.44023799999997
8277,230.84972000000002
8278,412.8
8279,619.267164
8280,180.08580700000002
8281,390.498822
8282,361.56402099999997
8283,794.4455849999999
8284,837.905079
8285,904.8131210000001
8286,302.353842
8287,352.130674
8288,355.2
8289,211.660971
8290,585.454243
8291,198.75466
8292,662.4
8293,345.6
8294,369.822544
8295,757.8911400000001
8296,284.239719
8297,291.587866
8298,499.2
8299,632.765462
8300,412.8
8301,489.6
8302,258.036918
8303,537.6
8304,36.732923
8305,610.567945
8306,100.55749499999999
8307,511.2
8308,456.70273499999996
8309,150.501033
8310,193.86536999999998
8311,604.8
8312,350.75997
8313,307.2
8314,350.4
8315,333.69622799999996
8316,455.54531799999995
8317,316.8
8318,17.920170000000002
8319,484.8
8320,499.2
8321,376.50248799999997
8322,198.08041699999998
8323,121.32791399999999
8324,297.6
8325,441.6
8326,182.607687
8327,487.81432199999995
8328,357.61859599999997
8329,292.8
8330,355.2
8331,208.904212
8332,566.4
8333,398.4
8334,355.2
8335,388.506303
8336,633.6
8337,563.284331
8338,482.4
8339,375.401079
8340,312.0
8341,427.2
8342,352.740946
8343,612.300581
8344,504.0
8345,1166.754216
8346,421.824276
8347,312.0
8348,725.339771
8349,355.2
8350,76.73348
8351,569.124597
8352,1828.8
8353,494.664784
8354,484.8
8355,84.71504399999999
8356,355.2
8357,326.4
8358,1345.317161
8359,326.4
8360,571.2
8361,307.2
8362,22.569825
8363,263.592181
8364,859.2
8365,442.80801799999995
8366,1404.845849
8367,253.04738999999998
8368,300.056383
8369,528.0
8370,280.037716
8371,508.8
8372,321.6
8373,87.135752
8374,787.993313
8375,377.38572400000004
8376,292.8
8377,571.2
8378,303.872752
8379,41.139806
8380,576.0
8381,561.6
8382,316.8
8383,32.00761
8384,297.6
8385,393.151377
8386,600.0
8387,331.2
8388,339.255348
8389,1272.487601
8390,138.588291
8391,199.299449
8392,446.4
8393,566.4
8394,587.504777
8395,429.657692
8396,933.330936
8397,181.335364
8398,754.945216
8399,307.2
8400,316.418786
8401,551.569883
8402,318.040989
8403,414.190987
8404,624.532492
8405,1373.258272
8406,275.341953
8407,129.26740800000002
8408,326.4
8409,212.455137
8410,644.269611
8411,515.930856
8412,162.46107800000001
8413,326.4
8414,552.0
8415,897.6
8416,333.308611
8417,72.82843100000001
8418,413.196371
8419,354.885018
8420,46.315771000000005
8421,72.686545
8422,312.0
8423,156.452827
8424,307.2
8425,355.2
8426,828.0
8427,203.886869
8428,355.2
8429,369.6
8430,1065.6
8431,771.39748
8432,150.878447
8433,183.60276299999998
8434,340.8
8435,147.486454
8436,321.6
8437,436.8
8438,511.2
8439,585.6
8440,658.1258740000001
8441,369.6
8442,105.662175
8443,321.6
8444,424.375364
8445,299.45253199999996
8446,741.850171
8447,292.8
8448,315.703929
8449,508.8
8450,870.6269070000001
8451,316.8
8452,1814.4
8453,109.906628
8454,504.0
8455,423.82354699999996
8456,473.266879
8457,2.8233029999999997
8458,552.0
8459,828.0
8460,704.337157
8461,659.435886
8462,412.8
8463,525.6
8464,176.287711
8465,456.70273499999996
8466,949.9532529999999
8467,297.6
8468,251.779842
8469,444.167713
8470,1147.2
8471,34.023132000000004
8472,43.15595
8473,478.509797
8474,585.6
8475,72.101019
8476,480.0
8477,326.4
8478,246.69362400000003
8479,1084.8
8480,1505.230405
8481,552.0
8482,231.516063
8483,154.987759
8484,245.593225
8485,489.6
8486,208.598246
8487,604.8
8488,331.2
8489,178.842061
8490,926.4
8491,297.6
8492,462.753151
8493,321.6
8494,257.708912
8495,494.4
8496,1121.633645
8497,270.227547
8498,43.419028000000004
8499,340.8
8500,302.4
8501,864.0
8502,296.852419
8503,1176.285998
8504,482.4
8505,548.064933
8506,684.0
8507,96.00936
8508,316.8
8509,340.8
8510,5.661683999999999
8511,512.816507
8512,197.074966
8513,48.956424
8514,547.2
8515,537.6
8516,240.818954
8517,235.17419700000002
8518,1008.0355099999999
8519,572.072106
8520,176.735323
8521,97.723235
8522,537.6
8523,218.491318
8524,43.959921
8525,223.72801800000002
8526,355.2
8527,741.6
8528,355.2
8529,329.423177
8530,839.348464
8531,151.495249
8532,227.797105
8533,446.12270199999995
8534,388.8
8535,130.143497
8536,633.6
8537,40.839965
8538,280.352767
8539,954.688499
8540,328.502498
8541,497.684017
8542,307.2
8543,93.697638
8544,242.133552
8545,292.8
8546,402.778867
8547,498.612632
8548,302.4
8549,250.95909300000002
8550,360.217299
8551,350.4
8552,525.6
8553,784.8
8554,809.039071
8555,1305.2754320000001
8556,223.905524
8557,840.231575
8558,419.187114
8559,316.8
8560,597.6
8561,168.901895
8562,604.8
8563,513.6
8564,485.01384
8565,388.8
8566,422.4
8567,1046.4
8568,202.22495
8569,19.575682999999998
8570,326.4
8571,1260.4561939999999
8572,74.934678
8573,456.70273499999996
8574,302.4
8575,336.0
8576,369.6
8577,207.901654
8578,107.325235
8579,292.8
8580,272.649844
8581,364.8
8582,136.217066
8583,498.927007
8584,587.391029
8585,101.417253
8586,489.6
8587,626.4
8588,825.416826
8589,523.815839
8590,321.6
8591,347.857619
8592,316.8
8593,134.836237
8594,513.6
8595,714.494746
8596,331.2
8597,1483.2
8598,181.538354
8599,321.6
8600,302.4
8601,439.70111799999995
8602,192.186026
8603,173.080024
8604,308.65119500000003
8605,727.2
8606,528.0
8607,57.712984999999996
8608,960.115399
8609,292.8
8610,39.49793
8611,255.21004900000003
8612,312.0
8613,378.75257999999997
8614,773.690268
8615,307.89535
8616,566.4
8617,741.6
8618,327.723713
8619,321.6
8620,98.354737
8621,806.4
8622,436.8
8623,580.8
8624,453.6
8625,556.8
8626,50.800186
8627,316.8
8628,150.952506
8629,128.57791
8630,566.4
8631,364.622773
8632,842.4
8633,304.550129
8634,632.16097
8635,321.6
8636,571.2
8637,612.0
8638,340.8
8639,402.456296
8640,496.8
8641,23.788022
8642,643.877067
8643,1439.676002
8644,694.598288
8645,763.2
8646,450.85947999999996
8647,578.1752339999999
8648,427.243803
8649,480.0
8650,768.0
8651,56.08210699999999
8652,484.728153
8653,143.943749
8654,302.4
8655,684.0
8656,521.444011
8657,281.29590299999995
8658,668.73901
8659,463.45735199999996
8660,366.27722400000005
8661,341.395103
8662,538.2295019999999
8663,484.8
8664,398.19284
8665,355.2
8666,127.157137
8667,958.502743
8668,511.2
8669,189.869329
8670,85.68352
8671,436.8
8672,441.6
8673,585.069825
8674,109.906628
8675,321.6
8676,481.11376500000006
8677,456.0
8678,413.238845
8679,886.0335539999999
8680,302.4
8681,341.08827599999995
8682,556.8
8683,153.013115
8684,2092.523421
8685,537.6
8686,623.751121
8687,1087.2
8688,340.8
8689,677.868206
8690,496.8
8691,355.2
8692,225.654806
8693,331.2
8694,1579.854155
8695,599.375099
8696,618.6886509999999
8697,513.6
8698,8.529778
8699,159.383042
8700,347.996042
8701,928.8
8702,421.70554000000004
8703,626.411563
8704,47.95916
8705,351.270869
8706,224.483337
8707,499.2
8708,233.169575
8709,312.0
8710,98.66095
8711,633.6
8712,655.4044809999999
8713,396.105473
8714,255.27704100000003
8715,470.4
8716,337.596914
8717,157.990123
8718,301.86789500000003
8719,302.4
8720,331.2
8721,638.4
8722,446.4
8723,80.73124
8724,1011.7726470000001
8725,333.441673
8726,80.12933199999999
8727,345.6
8728,725.849253
8729,648.0
8730,789.775123
8731,294.258612
8732,3.246203
8733,842.4
8734,1123.4853289999999
8735,302.4
8736,561.6
8737,328.348506
8738,767.242337
8739,481.01430899999997
8740,799.2
8741,32.454659
8742,852.2561880000001
8743,380.595522
8744,332.847984
8745,285.048692
8746,412.8
8747,109.906628
8748,292.8
8749,585.0588769999999
8750,336.0
8751,398.4
8752,597.578875
8753,484.87847
8754,246.515921
8755,1261.319869
8756,323.1897
8757,388.313599
8758,666.977979
8759,278.735779
8760,324.99944
8761,326.4
