,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,income_temp
306,8.6226031427521,74015,72,12.0,61,0.0,1.791759469228055,6.1557983673198295,74015.0
307,8.979298816123167,22862,67,9.0,40,0.0,0.6931471805599453,5.773308537304811,22862.0
308,9.375049076615376,25251,66,13.0,43,0.0,0.6931471805599453,5.758270659940271,25251.0
309,10.012580651380071,0,102,13.0,89,0.0,0.6931471805599453,5.995279652828488,37536.28478460128
310,8.752768100062795,0,100,17.0,21,2.0,1.3862943611198906,6.474452532320045,37536.28478460128
311,9.039935012650794,57961,72,27.0,64,0.0,0.6931471805599453,3.6510207470091727,57961.0
312,9.175498326243547,0,131,34.0,61,0.0,2.1972245773362196,6.443813241114997,37536.28478460128
313,8.930521569227327,0,119,33.0,58,1.0,1.0986122886681098,6.871626400378569,37536.28478460128
314,8.657855969656033,97657,71,2.0,19,0.0,2.0794415416798357,4.6758638037192215,97657.0
315,7.961578989545247,40046,73,10.0,51,0.0,0.0,4.774995581634546,40046.0
316,9.018731557807245,62902,69,14.0,94,0.0,0.6931471805599453,5.07131037424749,62902.0
317,8.794082519315547,0,105,2.0,38,2.0,1.9459101490553132,6.742547327892505,37536.28478460128
318,9.073981301464693,69772,112,17.0,38,0.0,2.1972245773362196,6.28711478920894,69772.0
319,8.14443856408034,0,93,10.0,63,0.0,0.0,2.078387361226822,37536.28478460128
320,8.559776185570058,39854,66,6.0,4,0.0,1.9459101490553132,5.568079373197247,39854.0
321,8.357103246017237,26991,119,34.0,65,0.0,0.0,6.753204519133539,26991.0
322,7.926332590530163,40506,70,14.0,98,0.0,0.0,4.733780677062334,40506.0
323,7.984108470541069,0,83,2.0,62,0.0,0.0,5.297573094646406,37536.28478460128
324,9.316914599887216,0,112,25.0,69,0.0,0.6931471805599453,6.6925798973171045,37536.28478460128
325,8.593172867652797,65978,67,3.0,50,0.0,1.0986122886681098,5.528618715597989,65978.0
326,7.943341147866537,42937,71,14.0,9,0.0,0.0,5.528555062805944,42937.0
327,7.857560577956434,28137,65,23.0,2,0.0,0.0,5.7430031878094825,28137.0
328,8.351573676538333,14476,113,11.0,0,0.0,0.0,6.296003736626186,14476.0
329,7.841874044434631,91169,65,,50,,0.0,4.939826031111468,91169.0
330,10.454750628063284,0,109,3.0,19,0.0,0.6931471805599453,6.5774450234999176,37536.28478460128
331,8.017850386020582,68205,76,35.0,14,0.0,0.0,4.598980499340048,68205.0
332,8.967536437178662,0,102,20.0,46,0.0,1.0986122886681098,5.612928860262507,37536.28478460128
333,8.089447199505473,52782,85,20.0,61,4.0,0.0,6.2935929476838455,52782.0
334,8.362396829747983,40864,109,16.0,70,1.0,0.0,5.117620970464742,40864.0
335,7.732100439124659,0,61,16.0,29,0.0,0.0,5.648557591516891,37536.28478460128
336,8.664596168157122,88370,74,0.0,16,1.0,2.1972245773362196,5.872681011118015,88370.0
337,9.435160842075824,0,126,4.0,59,0.0,0.6931471805599453,6.810362932973487,37536.28478460128
338,8.316169032115326,60759,104,20.0,85,0.0,0.0,6.213006817055218,60759.0
339,8.66070641449682,65709,72,33.0,77,0.0,1.0986122886681098,2.5607194238931124,65709.0
340,8.543569436827955,38795,65,23.0,64,0.0,1.0986122886681098,4.58858070839303,38795.0
341,7.836661969922084,31993,66,14.0,4,1.0,0.0,3.679520772951567,31993.0
342,9.185642367156273,67632,121,0.0,44,0.0,1.3862943611198906,3.294043666590261,67632.0
343,7.753391355657027,20934,61,14.0,35,1.0,0.0,5.679489782087156,20934.0
344,7.829865826826363,43860,65,15.0,58,0.0,0.0,5.050656417604918,43860.0
345,8.444068276426522,28314,121,21.0,37,0.0,0.0,6.364406463510586,28314.0
346,7.908205891391422,14030,72,11.0,3,0.0,0.0,5.845282036929901,14030.0
347,8.095738111172388,63297,82,1.0,33,0.0,0.0,5.528463299860061,63297.0
348,9.207962095116441,74115,63,24.0,24,0.0,0.6931471805599453,5.618041130832918,74115.0
349,7.914983720603434,0,74,27.0,91,0.0,0.0,5.573542543035414,37536.28478460128
350,7.814593825771915,47918,62,2.0,51,0.0,0.0,5.506374276642102,47918.0
351,8.88876083142659,0,69,17.0,10,0.0,0.6931471805599453,6.208187530619269,37536.28478460128
352,8.613255639650246,0,73,18.0,45,0.0,1.6094379124341003,5.859075359062237,37536.28478460128
353,8.236596758028211,68727,94,19.0,76,0.0,0.0,5.95718422112016,68727.0
354,9.09743118700261,60909,112,8.0,94,0.0,1.6094379124341003,6.021281294234224,60909.0
355,8.756676302721134,80587,78,7.0,5,0.0,1.791759469228055,5.621095294835283,80587.0
356,8.239000561314603,26318,96,23.0,29,0.0,0.0,6.52119882810973,26318.0
357,9.446486751716945,27739,104,16.0,22,0.0,0.6931471805599453,1.163416711950572,27739.0
358,9.44345639013618,79421,104,2.0,85,0.0,0.6931471805599453,4.746033599781691,79421.0
359,8.510094358216605,52679,62,21.0,3,0.0,1.3862943611198906,4.770671895571093,52679.0
360,9.066338793526452,62464,109,23.0,45,0.0,1.3862943611198906,5.99191914876099,62464.0
361,10.244210998163805,68211,99,9.0,21,0.0,0.6931471805599453,6.1637357680484355,68211.0
362,9.76627405613725,54105,73,22.0,15,2.0,0.6931471805599453,5.859075359062237,54105.0
363,8.622158913173205,0,89,1.0,84,1.0,1.3862943611198906,6.462717395754149,37536.28478460128
364,8.29324235558555,46210,100,2.0,44,0.0,0.0,3.835482529442096,46210.0
365,8.499233392408481,32903,64,4.0,41,3.0,1.0986122886681098,4.588340965732549,32903.0
366,8.55141702999858,88081,64,35.0,94,0.0,1.6094379124341003,4.412603692588956,88081.0
367,7.82366055697849,28264,63,,9,,0.0,5.898863320524393,28264.0
368,7.967783207341539,10312,78,10.0,63,0.0,0.0,6.1867816222570164,10312.0
369,9.623971509787562,0,72,35.0,86,0.0,0.6931471805599453,6.250747145038065,37536.28478460128
370,9.16084314894954,0,87,13.0,76,0.0,0.6931471805599453,6.034524036568429,37536.28478460128
371,8.470715970789435,15323,128,30.0,61,0.0,0.0,6.420646181833463,15323.0
372,8.28554596235398,72439,100,5.0,22,1.0,0.0,6.173786103901937,72439.0
373,7.919612537800881,51789,70,8.0,34,0.0,0.0,5.817111159963204,51789.0
374,7.685124125194668,0,61,31.0,15,0.0,0.0,6.171904067314938,37536.28478460128
375,9.06692247377133,29218,72,33.0,40,0.0,0.6931471805599453,6.219335789259546,29218.0
376,8.556457705533319,23401,66,17.0,34,0.0,1.0986122886681098,5.758270659940271,23401.0
377,10.222970256625805,54586,76,1.0,91,0.0,0.6931471805599453,4.8088517025578925,54586.0
378,8.46205025370377,69833,118,32.0,99,0.0,0.0,6.719813219513484,69833.0
379,8.47451146011539,29111,63,3.0,65,0.0,1.6094379124341003,5.711750644305378,29111.0
380,8.101861695080624,59592,84,8.0,49,0.0,0.0,5.082843155515733,59592.0
381,8.730689450815541,59523,78,,62,,2.0794415416798357,5.840030363012927,59523.0
382,7.870558232388084,60477,65,12.0,38,0.0,0.0,4.940509001959295,60477.0
383,8.306424557733042,42512,105,15.0,72,1.0,0.0,4.350011010415161,42512.0
384,9.780452568511294,82667,64,5.0,65,1.0,0.6931471805599453,5.727499001273517,82667.0
385,9.76981455045689,0,73,9.0,94,0.0,0.6931471805599453,5.859075359062237,37536.28478460128
386,8.98950713158727,58843,68,1.0,96,0.0,0.6931471805599453,5.300768440211236,58843.0
387,8.590347514333898,24702,68,13.0,63,0.0,2.0794415416798357,5.370240321145747,24702.0
388,8.330519044229112,61896,104,25.0,97,0.0,0.0,6.134063162319735,61896.0
389,9.375049076615376,25251,66,13.0,43,0.0,0.6931471805599453,5.758270659940271,25251.0
390,8.968470438728428,48943,65,17.0,50,0.0,0.6931471805599453,4.654615259467122,48943.0
391,7.893908090925322,41968,67,11.0,96,0.0,0.0,5.210620498299313,41968.0
392,8.000307769102044,0,83,26.0,89,0.0,0.0,6.367636583681737,37536.28478460128
393,8.362396829747983,40864,109,16.0,70,1.0,0.0,5.117620970464742,40864.0
394,8.334710285526217,0,64,27.0,32,3.0,1.6094379124341003,6.355917298828221,37536.28478460128
395,8.662708235701311,72354,73,9.0,10,0.0,2.0794415416798357,2.6354789347905077,72354.0
396,8.497988910199334,12902,139,3.0,51,0.0,0.0,6.503089851044537,12902.0
397,10.0137955847249,49078,97,10.0,3,0.0,0.6931471805599453,6.182112615010439,49078.0
398,8.797218377034918,90414,83,7.0,49,1.0,1.791759469228055,5.987456525710443,90414.0
399,8.585266518198182,93606,67,23.0,44,0.0,1.0986122886681098,5.773308537304811,93606.0
400,9.055037926321239,37759,108,9.0,51,0.0,1.6094379124341003,6.250747145038065,37759.0
401,7.936958303412436,48675,71,26.0,62,1.0,0.0,5.83129579495516,48675.0
402,9.364261229967855,0,107,12.0,34,0.0,0.6931471805599453,6.2414447523757515,37536.28478460128
403,9.415789627277046,88340,102,16.0,1,0.0,0.6931471805599453,6.193588731198116,88340.0
404,9.007083976493359,0,109,15.0,61,0.0,1.9459101490553132,6.259963800142989,37536.28478460128
405,9.072792023318682,0,118,14.0,64,0.0,1.3862943611198906,6.33930054237951,37536.28478460128
406,8.839414547024743,0,92,27.0,50,0.0,1.9459101490553132,6.0592738033987485,37536.28478460128
407,9.606037630927048,37899,187,9.0,11,0.0,1.6094379124341003,5.509360583206417,37899.0
408,7.778359655325469,0,73,12.0,84,0.0,0.0,6.519104416814953,37536.28478460128
409,9.050001314124986,0,112,19.0,86,1.0,2.0794415416798357,6.28711478920894,37536.28478460128
410,8.814486478069218,0,62,0.0,5,0.0,0.6931471805599453,6.101215411067101,37536.28478460128
411,8.309949447815768,0,107,31.0,41,0.0,0.0,6.2414447523757515,37536.28478460128
412,8.40680941584281,41402,119,26.0,26,4.0,0.0,6.347739411025374,41402.0
413,9.627336634045319,22448,126,20.0,32,0.0,0.6931471805599453,6.404897824865323,22448.0
414,7.991421673469265,56502,74,15.0,78,0.0,0.0,5.872681011118015,56502.0
415,8.417453701263762,10269,65,12.0,5,0.0,1.0986122886681098,5.140482766076702,10269.0
416,7.976680722984955,93403,73,18.0,32,0.0,0.0,5.687736415813118,93403.0
417,8.60548772685583,39626,69,,0,,1.0986122886681098,6.185603195809921,39626.0
418,8.026514019165438,56869,83,25.0,34,3.0,0.0,5.596219977155585,56869.0
419,10.158403493134285,71210,214,8.0,89,1.0,0.6931471805599453,6.934591932935697,71210.0
420,9.099904118863169,34614,114,,9,,1.0986122886681098,6.3048143663083405,34614.0
421,8.440981741210617,0,70,0.0,86,0.0,1.0986122886681098,5.817111159963204,37536.28478460128
422,8.802048199534774,0,65,34.0,27,0.0,0.6931471805599453,5.7430031878094825,37536.28478460128
423,8.50747736203345,46896,62,9.0,33,1.0,1.3862943611198906,3.456547474437628,46896.0
424,9.050495395571351,0,109,19.0,2,0.0,1.0986122886681098,6.584496607228134,37536.28478460128
425,8.434905906529622,22571,63,29.0,51,0.0,2.1972245773362196,5.711750644305378,22571.0
426,8.582485005444962,0,86,19.0,93,3.0,1.6094379124341003,6.428428322275518,37536.28478460128
427,8.808223062929947,56980,84,33.0,70,0.0,1.9459101490553132,6.395263072237902,56980.0
428,8.135219954907184,30335,87,17.0,42,0.0,0.0,5.787304865818303,30335.0
429,7.632104520118099,0,64,22.0,34,3.0,0.0,6.401769685018681,37536.28478460128
430,7.780685534198143,0,70,24.0,10,0.0,0.0,6.052715579747009,37536.28478460128
431,8.46888275377963,0,67,18.0,73,0.0,2.0794415416798357,6.005189766373425,37536.28478460128
432,7.851211036123735,11167,73,,99,,0.0,5.859075359062237,11167.0
433,8.383909529932394,0,69,21.0,70,4.0,1.0986122886681098,5.8027224225111045,37536.28478460128
434,10.068776550349627,76358,66,25.0,3,0.0,0.6931471805599453,4.459700176550692,76358.0
435,9.014710440224002,95102,101,,73,,2.0794415416798357,4.546892706227379,95102.0
436,9.046677845879838,28677,78,3.0,30,0.0,0.6931471805599453,4.879126532668685,28677.0
437,8.729588916818612,36464,78,5.0,17,0.0,1.9459101490553132,4.538130587763126,36464.0
438,9.396635274566485,43324,101,8.0,17,0.0,0.6931471805599453,5.651322225958038,43324.0
439,9.086825575279406,82664,114,24.0,10,3.0,2.1972245773362196,4.893544086571593,82664.0
440,8.174159558839568,0,96,10.0,77,0.0,0.0,6.100594030774363,37536.28478460128
441,8.848066981798539,74487,88,8.0,86,0.0,1.0986122886681098,2.8160868726583486,74487.0
442,9.527785048715995,16181,181,22.0,79,0.0,2.0794415416798357,7.139913966763809,16181.0
443,9.04055555479081,25539,112,15.0,63,0.0,1.0986122886681098,6.3717311990834995,25539.0
444,8.536343296650509,22886,65,9.0,81,0.0,1.0986122886681098,5.7430031878094825,22886.0
445,9.415789627277046,88340,102,16.0,1,0.0,0.6931471805599453,6.193588731198116,88340.0
446,7.981570068726163,23656,80,11.0,1,3.0,0.0,5.950642552587727,23656.0
447,8.968510993931822,25950,66,27.0,1,0.0,0.6931471805599453,5.604689421801325,25950.0
448,7.789070411977668,0,71,25.0,30,0.0,0.0,6.236760903063325,37536.28478460128
449,9.244549845972253,34244,87,14.0,34,2.0,0.6931471805599453,6.034524036568429,34244.0
450,8.681844100379836,39381,74,,55,,1.9459101490553132,5.872681011118015,39381.0
451,10.04699745296833,69240,194,16.0,29,0.0,0.6931471805599453,6.613074279078169,69240.0
452,9.048979699322249,26057,74,,63,,0.6931471805599453,6.26127953395615,26057.0
453,7.82550910281507,53338,63,24.0,35,1.0,0.0,3.5682315686914676,53338.0
454,8.342928783169862,51510,106,11.0,17,0.0,0.0,6.534584124806562,51510.0
455,8.587377278750452,64604,67,18.0,71,1.0,2.0794415416798357,5.607438986839653,64604.0
456,10.412705053265107,59130,117,,7,,0.6931471805599453,6.07886436781025,59130.0
457,8.89347144898558,10334,64,5.0,80,0.0,0.6931471805599453,5.6936073431372565,10334.0
458,8.893083943055224,0,69,28.0,28,3.0,0.6931471805599453,5.918364222107305,37536.28478460128
459,8.765765481425698,61709,82,5.0,41,2.0,1.9459101490553132,5.618209676960462,61709.0
460,7.985288467569215,83195,73,18.0,36,1.0,0.0,5.807222027445713,83195.0
461,10.174423129283092,0,115,,15,,0.6931471805599453,6.71901315438526,37536.28478460128
462,8.13208401250452,41972,86,20.0,23,0.0,0.0,6.539165883295599,41972.0
463,7.878756641094618,59961,68,8.0,7,0.0,0.0,5.676467631188258,59961.0
464,7.901392058978829,39141,68,22.0,7,0.0,0.0,5.9975865095967755,39141.0
465,8.852007140123472,22436,89,24.0,21,0.0,1.0986122886681098,6.057252287645985,22436.0
466,8.974201045956203,0,111,22.0,21,0.0,2.0794415416798357,5.247659207261584,37536.28478460128
467,8.614495033634503,99553,68,14.0,85,0.0,1.791759469228055,4.714804510898735,99553.0
468,8.572162907336729,38606,68,16.0,99,0.0,1.0986122886681098,6.0241467455912945,38606.0
469,9.844466552511928,0,173,24.0,21,0.0,0.6931471805599453,7.127372620519789,37536.28478460128
470,7.985050696345065,27179,74,,69,,0.0,5.872681011118015,27179.0
471,8.237864082295916,57647,94,3.0,99,0.0,0.0,6.1119107001838495,57647.0
472,8.677120256333051,27880,74,4.0,9,0.0,1.6094379124341003,5.295534969268327,27880.0
473,8.697808949328836,66839,154,33.0,24,0.0,0.0,6.605568520327474,66839.0
474,7.890318858055599,45525,66,1.0,41,0.0,0.0,5.758270659940271,45525.0
475,9.77691095913151,0,252,31.0,10,0.0,1.0986122886681098,7.503510113533433,37536.28478460128
476,10.45193777865568,20090,109,10.0,59,0.0,0.6931471805599453,6.259963800142989,20090.0
477,9.505844910754593,69693,112,,62,,0.6931471805599453,6.28711478920894,69693.0
478,9.484690134086277,72517,82,33.0,27,0.0,0.6931471805599453,5.917436330235262,72517.0
479,9.091533188972393,52583,113,12.0,59,0.0,1.9459101490553132,6.269476628032853,52583.0
480,7.795350413070559,26736,63,6.0,64,0.0,0.0,5.907886533013135,26736.0
481,8.54017459965805,0,70,1.0,11,0.0,1.6094379124341003,4.878255930964194,37536.28478460128
482,7.762969723929526,12928,64,12.0,74,0.0,0.0,5.727499001273517,12928.0
483,8.696406864572431,88723,74,12.0,94,0.0,2.0794415416798357,5.872681011118015,88723.0
484,9.02258273592057,33816,106,10.0,97,2.0,1.0986122886681098,6.232055012025913,33816.0
485,7.8326313257464495,53703,67,3.0,45,2.0,0.0,4.214088281888146,53703.0
486,7.812592036221209,95697,61,16.0,55,0.0,0.0,4.738590541198189,95697.0
487,8.835548982175135,22093,87,15.0,8,0.0,2.1972245773362196,6.42446356894816,22093.0
488,9.41706975040491,55193,105,8.0,22,1.0,0.6931471805599453,6.222576268071369,55193.0
489,8.717181432768639,16654,79,23.0,31,0.0,1.9459101490553132,5.938063770380866,16654.0
490,9.129562668192504,18814,122,20.0,94,0.0,1.0986122886681098,6.3726369626471016,18814.0
491,8.836084412712896,39020,87,0.0,4,0.0,1.6094379124341003,6.184177426612811,39020.0
492,9.465181031124207,86584,111,33.0,54,2.0,0.6931471805599453,6.27814611922618,86584.0
493,9.244366031483501,55906,86,,3,,0.6931471805599453,4.068501214456567,55906.0
494,9.908320523395272,92766,71,17.0,15,0.0,0.6931471805599453,5.937612988414195,92766.0
495,9.08951651709917,41854,110,17.0,44,0.0,2.0794415416798357,6.176427703470233,41854.0
496,9.108935481839255,34337,113,,44,,2.1972245773362196,6.296003736626186,34337.0
497,8.923107230872976,52464,95,9.0,15,0.0,1.0986122886681098,6.245972756502761,52464.0
498,8.403452125956226,70088,112,0.0,33,0.0,0.0,6.285032386277075,70088.0
499,8.085018533454045,35592,82,34.0,38,0.0,0.0,6.208198436356903,35592.0
500,7.8829245304879,33201,66,9.0,56,0.0,0.0,5.74953382630825,33201.0
501,7.77469372118392,0,71,28.0,15,0.0,0.0,6.616208838803425,37536.28478460128
502,8.442904922887024,0,64,10.0,15,0.0,1.6094379124341003,6.646720700590158,37536.28478460128
503,9.3059726680773,0,102,20.0,7,1.0,0.6931471805599453,6.193588731198116,37536.28478460128
504,9.785354087861668,0,114,30.0,1,0.0,0.6931471805599453,6.3048143663083405,37536.28478460128
505,8.415561580078402,0,124,29.0,9,0.0,0.0,6.388897483518882,37536.28478460128
506,9.151330131881553,26263,85,11.0,31,0.0,0.6931471805599453,6.16365102540064,26263.0
507,8.51560453877561,0,71,6.0,5,0.0,1.0986122886681098,6.482171996718119,37536.28478460128
508,8.6539395727716,39337,74,29.0,1,1.0,2.1972245773362196,5.624832581865129,39337.0
509,8.964591775704001,0,109,31.0,74,0.0,1.0986122886681098,6.665428908251153,37536.28478460128
510,7.744436673164419,0,64,33.0,98,0.0,0.0,6.067890148625603,37536.28478460128
511,8.822924126570626,0,93,2.0,70,0.0,2.1972245773362196,6.751501072125706,37536.28478460128
512,7.929044645283003,70793,69,32.0,1,0.0,0.0,4.137177988456576,70793.0
513,8.722899452690788,0,182,24.0,45,0.0,0.0,7.1780877130988054,37536.28478460128
514,8.44009513109341,0,67,25.0,21,0.0,1.3862943611198906,6.178773645412976,37536.28478460128
515,9.463672874907273,77469,109,2.0,98,1.0,0.6931471805599453,6.629588123792902,77469.0
516,9.709749757165097,57264,84,0.0,30,1.0,0.6931471805599453,4.861747290950654,57264.0
517,7.960260906762984,0,109,2.0,8,4.0,0.0,7.043811969730631,37536.28478460128
518,8.463246158978551,0,68,2.0,26,0.0,1.0986122886681098,5.788123623089952,37536.28478460128
519,7.790596754534817,51808,61,3.0,12,1.0,0.0,5.861213209217551,51808.0
520,7.740965029332987,25905,63,21.0,12,0.0,0.0,5.711750644305378,25905.0
521,8.835624852473048,0,96,35.0,27,0.0,1.791759469228055,6.5384292174898455,37536.28478460128
522,8.265476335657969,96335,97,7.0,43,0.0,0.0,5.0838122463187245,96335.0
523,8.193969875038224,0,98,27.0,47,0.0,0.0,5.739285017949481,37536.28478460128
524,9.062169239386572,97361,73,6.0,85,0.0,0.6931471805599453,5.859075359062237,97361.0
525,9.225073280723118,44856,66,24.0,71,1.0,0.6931471805599453,5.758270659940271,44856.0
526,8.5026887909276,97917,67,14.0,32,5.0,1.0986122886681098,5.631872896570176,97917.0
527,7.963490849046189,33462,72,12.0,9,0.0,0.0,4.722291473848803,33462.0
528,9.869303584777882,57245,124,25.0,15,0.0,0.6931471805599453,6.524410319465471,57245.0
529,8.505454594686334,0,137,17.0,5,0.0,0.0,6.8940619518501345,37536.28478460128
530,8.889465155075955,67352,181,7.0,80,1.0,0.0,6.329627430565814,67352.0
531,7.922847618345507,64388,69,,51,,0.0,5.8027224225111045,64388.0
532,9.501502210264098,0,194,13.0,83,0.0,1.0986122886681098,7.241939185085338,37536.28478460128
533,10.089325220559651,65196,67,0.0,54,0.0,0.6931471805599453,5.9816213514156376,65196.0
534,9.087883907706951,17950,118,34.0,24,0.0,1.3862943611198906,6.053240487079715,17950.0
535,9.739779538121718,35095,73,25.0,56,0.0,0.6931471805599453,6.2645404671704,35095.0
536,7.836253253165752,89451,63,,2,,0.0,4.1234107512402876,89451.0
537,8.757103998689669,0,61,25.0,79,0.0,0.6931471805599453,5.679489782087156,37536.28478460128
538,8.57701692375924,0,145,29.0,70,0.0,0.0,5.88266968806051,37536.28478460128
